date,TCMNOM_M1,TCMNOM_Y1,TCMNOM_Y5
05/16/1997,,5.87,6.55
05/19/1997,,5.89,6.57
05/20/1997,,5.83,6.54
05/21/1997,,5.81,6.57
05/22/1997,,5.87,6.61
05/23/1997,,5.85,6.59
05/26/1997,,,
05/27/1997,,5.89,6.64
05/28/1997,,5.91,6.65
05/29/1997,,5.84,6.61
05/30/1997,,5.78,6.51
06/02/1997,,5.78,6.52
06/03/1997,,5.77,6.49
06/04/1997,,5.77,6.49
06/05/1997,,5.76,6.49
06/06/1997,,5.71,6.39
06/09/1997,,5.75,6.44
06/10/1997,,5.75,6.46
06/11/1997,,5.75,6.45
06/12/1997,,5.68,6.35
06/13/1997,,5.65,6.3
06/16/1997,,5.65,6.28
06/17/1997,,5.66,6.31
06/18/1997,,5.66,6.29
06/19/1997,,5.65,6.29
06/20/1997,,5.63,6.27
06/23/1997,,5.66,6.3
06/24/1997,,5.66,6.31
06/25/1997,,5.67,6.34
06/26/1997,,5.63,6.36
06/27/1997,,5.62,6.35
06/30/1997,,5.67,6.4
07/01/1997,,5.64,6.33
07/02/1997,,5.64,6.3
07/03/1997,,5.57,6.2
07/04/1997,,,
07/07/1997,,5.55,6.17
07/08/1997,,5.55,6.17
07/09/1997,,5.53,6.15
07/10/1997,,5.53,6.15
07/11/1997,,5.52,6.13
07/14/1997,,5.56,6.16
07/15/1997,,5.56,6.16
07/16/1997,,5.51,6.11
07/17/1997,,5.57,6.11
07/18/1997,,5.59,6.16
07/21/1997,,5.61,6.18
07/22/1997,,5.52,6.07
07/23/1997,,5.52,6.06
07/24/1997,,5.52,6.06
07/25/1997,,5.53,6.08
07/28/1997,,5.52,6.06
07/29/1997,,5.47,6
07/30/1997,,5.46,5.95
07/31/1997,,5.45,5.9
08/01/1997,,5.52,6.08
08/04/1997,,5.53,6.12
08/05/1997,,5.55,6.13
08/06/1997,,5.53,6.11
08/07/1997,,5.54,6.14
08/08/1997,,5.6,6.23
08/11/1997,,5.63,6.2
08/12/1997,,5.63,6.22
08/13/1997,,5.6,6.19
08/14/1997,,5.57,6.13
08/15/1997,,5.53,6.1
08/18/1997,,5.5,6.06
08/19/1997,,5.51,6.07
08/20/1997,,5.53,6.1
08/21/1997,,5.57,6.15
08/22/1997,,5.57,6.21
08/25/1997,,5.6,6.25
08/26/1997,,5.6,6.24
08/27/1997,,5.6,6.23
08/28/1997,,5.56,6.18
08/29/1997,,5.59,6.22
09/01/1997,,,
09/02/1997,,5.57,6.2
09/03/1997,,5.57,6.21
09/04/1997,,5.6,6.22
09/05/1997,,5.58,6.24
09/08/1997,,5.61,6.23
09/09/1997,,5.6,6.24
09/10/1997,,5.61,6.26
09/11/1997,,5.59,6.27
09/12/1997,,5.54,6.17
09/15/1997,,5.54,6.17
09/16/1997,,5.47,6
09/17/1997,,5.46,5.99
09/18/1997,,5.47,6.02
09/19/1997,,5.48,6.01
09/22/1997,,5.46,5.99
09/23/1997,,5.48,6.02
09/24/1997,,5.46,5.97
09/25/1997,,5.5,6.04
09/26/1997,,5.47,5.99
09/29/1997,,5.47,5.99
09/30/1997,,5.47,6
10/01/1997,,5.44,5.93
10/02/1997,,5.44,5.91
10/03/1997,,5.42,5.89
10/06/1997,,5.4,5.85
10/07/1997,,5.38,5.82
10/08/1997,,5.46,5.96
10/09/1997,,5.48,5.98
10/10/1997,,5.54,6.03
10/13/1997,,,
10/14/1997,,5.5,5.97
10/15/1997,,5.52,6
10/16/1997,,5.51,6
10/17/1997,,5.56,6.08
10/20/1997,,5.56,6.07
10/21/1997,,5.57,6.07
10/22/1997,,5.58,6.06
10/23/1997,,5.48,5.95
10/24/1997,,5.46,5.94
10/27/1997,,5.29,5.79
10/28/1997,,5.41,5.89
10/29/1997,,5.35,5.78
10/30/1997,,5.33,5.73
10/31/1997,,5.36,5.72
11/03/1997,,5.44,5.79
11/04/1997,,5.46,5.83
11/05/1997,,5.45,5.84
11/06/1997,,5.42,5.79
11/07/1997,,5.42,5.81
11/10/1997,,5.46,5.82
11/11/1997,,,
11/12/1997,,5.43,5.81
11/13/1997,,5.42,5.79
11/14/1997,,5.43,5.8
11/17/1997,,5.45,5.79
11/18/1997,,5.48,5.8
11/19/1997,,5.47,5.77
11/20/1997,,5.49,5.8
11/21/1997,,5.43,5.77
11/24/1997,,5.47,5.81
11/25/1997,,5.49,5.8
11/26/1997,,5.5,5.82
11/27/1997,,,
11/28/1997,,5.52,5.83
12/01/1997,,5.56,5.83
12/02/1997,,5.56,5.83
12/03/1997,,5.53,5.8
12/04/1997,,5.49,5.78
12/05/1997,,5.56,5.87
12/08/1997,,5.63,5.92
12/09/1997,,5.59,5.9
12/10/1997,,5.51,5.85
12/11/1997,,5.48,5.77
12/12/1997,,5.42,5.71
12/15/1997,,5.47,5.74
12/16/1997,,5.47,5.74
12/17/1997,,5.5,5.77
12/18/1997,,5.49,5.74
12/19/1997,,5.5,5.7
12/22/1997,,5.55,5.71
12/23/1997,,5.55,5.71
12/24/1997,,5.54,5.72
12/25/1997,,,
12/26/1997,,5.54,5.72
12/29/1997,,5.55,5.73
12/30/1997,,5.55,5.76
12/31/1997,,5.51,5.71
01/01/1998,,,
01/02/1998,,5.46,5.63
01/05/1998,,5.35,5.46
01/06/1998,,5.3,5.41
01/07/1998,,5.31,5.45
01/08/1998,,5.2,5.34
01/09/1998,,5.08,5.22
01/12/1998,,5.13,5.24
01/13/1998,,5.17,5.28
01/14/1998,,5.19,5.33
01/15/1998,,5.19,5.34
01/16/1998,,5.24,5.42
01/19/1998,,,
01/20/1998,,5.24,5.45
01/21/1998,,5.22,5.41
01/22/1998,,5.18,5.39
01/23/1998,,5.25,5.53
01/26/1998,,5.25,5.49
01/27/1998,,5.32,5.57
01/28/1998,,5.33,5.54
01/29/1998,,5.24,5.43
01/30/1998,,5.24,5.39
02/02/1998,,5.26,5.43
02/03/1998,,5.25,5.41
02/04/1998,,5.24,5.41
02/05/1998,,5.26,5.46
02/06/1998,,5.27,5.48
02/09/1998,,5.28,5.51
02/10/1998,,5.29,5.49
02/11/1998,,5.29,5.46
02/12/1998,,5.28,5.46
02/13/1998,,5.26,5.44
02/16/1998,,,
02/17/1998,,5.25,5.41
02/18/1998,,5.27,5.44
02/19/1998,,5.28,5.47
02/20/1998,,5.3,5.49
02/23/1998,,5.35,5.53
02/24/1998,,5.47,5.66
02/25/1998,,5.43,5.6
02/26/1998,,5.42,5.62
02/27/1998,,5.41,5.59
03/02/1998,,5.43,5.67
03/03/1998,,5.46,5.72
03/04/1998,,5.43,5.71
03/05/1998,,5.42,5.71
03/06/1998,,5.4,5.65
03/09/1998,,5.39,5.61
03/10/1998,,5.38,5.62
03/11/1998,,5.37,5.57
03/12/1998,,5.34,5.52
03/13/1998,,5.35,5.54
03/16/1998,,5.33,5.52
03/17/1998,,5.36,5.53
03/18/1998,,5.36,5.55
03/19/1998,,5.37,5.56
03/20/1998,,5.36,5.56
03/23/1998,,5.36,5.56
03/24/1998,,5.37,5.57
03/25/1998,,5.4,5.62
03/26/1998,,5.41,5.66
03/27/1998,,5.43,5.67
03/30/1998,,5.44,5.7
03/31/1998,,5.41,5.64
04/01/1998,,5.37,5.59
04/02/1998,,5.35,5.54
04/03/1998,,5.25,5.44
04/06/1998,,5.3,5.49
04/07/1998,,5.28,5.5
04/08/1998,,5.3,5.54
04/09/1998,,5.33,5.56
04/10/1998,,,
04/13/1998,,5.42,5.64
04/14/1998,,5.4,5.6
04/15/1998,,5.38,5.59
04/16/1998,,5.37,5.57
04/17/1998,,5.36,5.57
04/20/1998,,5.39,5.61
04/21/1998,,5.41,5.66
04/22/1998,,5.41,5.66
04/23/1998,,5.4,5.66
04/24/1998,,5.39,5.65
04/27/1998,,5.48,5.77
04/28/1998,,5.48,5.78
04/29/1998,,5.49,5.78
04/30/1998,,5.4,5.65
05/01/1998,,5.41,5.63
05/04/1998,,5.42,5.63
05/05/1998,,5.45,5.66
05/06/1998,,5.41,5.6
05/07/1998,,5.42,5.6
05/08/1998,,5.44,5.65
05/11/1998,,5.48,5.72
05/12/1998,,5.44,5.65
05/13/1998,,5.44,5.63
05/14/1998,,5.48,5.66
05/15/1998,,5.46,5.67
05/18/1998,,5.45,5.63
05/19/1998,,5.45,5.63
05/20/1998,,5.42,5.6
05/21/1998,,5.47,5.66
05/22/1998,,5.45,5.65
05/25/1998,,,
05/26/1998,,5.45,5.6
05/27/1998,,5.41,5.57
05/28/1998,,5.43,5.56
05/29/1998,,5.42,5.56
06/01/1998,,5.4,5.53
06/02/1998,,5.41,5.56
06/03/1998,,5.42,5.57
06/04/1998,,5.43,5.6
06/05/1998,,5.45,5.6
06/08/1998,,5.46,5.6
06/09/1998,,5.46,5.61
06/10/1998,,5.44,5.55
06/11/1998,,5.37,5.46
06/12/1998,,5.35,5.43
06/15/1998,,5.33,5.42
06/16/1998,,5.39,5.49
06/17/1998,,5.44,5.57
06/18/1998,,5.42,5.55
06/19/1998,,5.4,5.52
06/22/1998,,5.41,5.52
06/23/1998,,5.41,5.51
06/24/1998,,5.41,5.48
06/25/1998,,5.41,5.5
06/26/1998,,5.4,5.49
06/29/1998,,5.4,5.5
06/30/1998,,5.38,5.47
07/01/1998,,5.37,5.43
07/02/1998,,5.35,5.43
07/03/1998,,,
07/06/1998,,5.34,5.4
07/07/1998,,5.35,5.43
07/08/1998,,5.34,5.43
07/09/1998,,5.33,5.4
07/10/1998,,5.33,5.4
07/13/1998,,5.35,5.45
07/14/1998,,5.36,5.47
07/15/1998,,5.35,5.46
07/16/1998,,5.38,5.48
07/17/1998,,5.37,5.49
07/20/1998,,5.37,5.47
07/21/1998,,5.37,5.46
07/22/1998,,5.37,5.47
07/23/1998,,5.35,5.46
07/24/1998,,5.36,5.48
07/27/1998,,5.36,5.49
07/28/1998,,5.35,5.49
07/29/1998,,5.37,5.52
07/30/1998,,5.38,5.52
07/31/1998,,5.38,5.52
08/03/1998,,5.37,5.46
08/04/1998,,5.33,5.44
08/05/1998,,5.3,5.43
08/06/1998,,5.3,5.43
08/07/1998,,5.24,5.39
08/10/1998,,5.23,5.39
08/11/1998,,5.2,5.33
08/12/1998,,5.21,5.34
08/13/1998,,5.26,5.38
08/14/1998,,5.25,5.34
08/17/1998,,5.24,5.33
08/18/1998,,5.26,5.35
08/19/1998,,5.25,5.35
08/20/1998,,5.24,5.32
08/21/1998,,5.19,5.24
08/24/1998,,5.18,5.19
08/25/1998,,5.17,5.13
08/26/1998,,5.16,5.11
08/27/1998,,5.02,4.97
08/28/1998,,4.96,4.94
08/31/1998,,4.95,4.91
09/01/1998,,4.87,4.91
09/02/1998,,4.91,4.96
09/03/1998,,4.9,4.91
09/04/1998,,4.91,4.9
09/07/1998,,,
09/08/1998,,4.91,4.89
09/09/1998,,4.81,4.79
09/10/1998,,4.6,4.55
09/11/1998,,4.73,4.65
09/14/1998,,4.77,4.65
09/15/1998,,4.77,4.68
09/16/1998,,4.78,4.69
09/17/1998,,4.76,4.6
09/18/1998,,4.7,4.5
09/21/1998,,4.71,4.51
09/22/1998,,4.72,4.57
09/23/1998,,4.6,4.48
09/24/1998,,4.52,4.43
09/25/1998,,4.49,4.4
09/28/1998,,4.53,4.4
09/29/1998,,4.53,4.4
09/30/1998,,4.41,4.23
10/01/1998,,4.28,4.1
10/02/1998,,4.29,4.08
10/05/1998,,4.18,3.95
10/06/1998,,4.22,4.05
10/07/1998,,4.23,4.13
10/08/1998,,4.11,4.29
10/09/1998,,4.16,4.46
10/12/1998,,,
10/13/1998,,4.25,4.37
10/14/1998,,4.19,4.23
10/15/1998,,4.25,4.23
10/16/1998,,3.86,4.04
10/19/1998,,3.92,4.06
10/20/1998,,3.98,4.14
10/21/1998,,4.02,4.17
10/22/1998,,4.04,4.19
10/23/1998,,4.07,4.28
10/26/1998,,4.13,4.32
10/27/1998,,4.04,4.23
10/28/1998,,4.07,4.18
10/29/1998,,4.08,4.13
10/30/1998,,4.18,4.24
11/02/1998,,4.33,4.39
11/03/1998,,4.33,4.33
11/04/1998,,4.46,4.48
11/05/1998,,4.53,4.48
11/06/1998,,4.64,4.58
11/09/1998,,4.54,4.55
11/10/1998,,4.53,4.5
11/11/1998,,,
11/12/1998,,4.5,4.47
11/13/1998,,4.52,4.53
11/16/1998,,4.55,4.55
11/17/1998,,4.52,4.57
11/18/1998,,4.53,4.58
11/19/1998,,4.55,4.63
11/20/1998,,4.56,4.6
11/23/1998,,4.57,4.6
11/24/1998,,4.6,4.63
11/25/1998,,4.6,4.63
11/26/1998,,,
11/27/1998,,4.59,4.6
11/30/1998,,4.53,4.51
12/01/1998,,4.46,4.43
12/02/1998,,4.41,4.31
12/03/1998,,4.41,4.31
12/04/1998,,4.49,4.38
12/07/1998,,4.58,4.47
12/08/1998,,4.49,4.4
12/09/1998,,4.46,4.37
12/10/1998,,4.45,4.33
12/11/1998,,4.49,4.39
12/14/1998,,4.47,4.35
12/15/1998,,4.49,4.39
12/16/1998,,4.44,4.34
12/17/1998,,4.45,4.34
12/18/1998,,4.48,4.38
12/21/1998,,4.53,4.45
12/22/1998,,4.56,4.5
12/23/1998,,4.69,4.65
12/24/1998,,4.72,4.74
12/25/1998,,,
12/28/1998,,4.65,4.66
12/29/1998,,4.62,4.6
12/30/1998,,4.54,4.55
12/31/1998,,4.53,4.56
01/01/1999,,,
01/04/1999,,4.58,4.57
01/05/1999,,4.56,4.62
01/06/1999,,4.53,4.61
01/07/1999,,4.51,4.62
01/08/1999,,4.57,4.72
01/11/1999,,4.62,4.76
01/12/1999,,4.55,4.68
01/13/1999,,4.49,4.6
01/14/1999,,4.41,4.48
01/15/1999,,4.46,4.54
01/18/1999,,,
01/19/1999,,4.49,4.6
01/20/1999,,4.53,4.65
01/21/1999,,4.48,4.6
01/22/1999,,4.46,4.54
01/25/1999,,4.48,4.55
01/26/1999,,4.51,4.58
01/27/1999,,4.51,4.57
01/28/1999,,4.52,4.57
01/29/1999,,4.51,4.55
02/01/1999,,4.58,4.65
02/02/1999,,4.59,4.7
02/03/1999,,4.59,4.74
02/04/1999,,4.63,4.82
02/05/1999,,4.66,4.88
02/08/1999,,4.66,4.86
02/09/1999,,4.65,4.78
02/10/1999,,4.64,4.79
02/11/1999,,4.66,4.83
02/12/1999,,4.74,4.96
02/15/1999,,,
02/16/1999,,4.73,4.96
02/17/1999,,4.69,4.91
02/18/1999,,4.72,4.96
02/19/1999,,4.71,4.99
02/22/1999,,4.73,4.95
02/23/1999,,4.78,5.04
02/24/1999,,4.85,5.12
02/25/1999,,4.86,5.23
02/26/1999,,4.88,5.21
03/01/1999,,4.91,5.32
03/02/1999,,4.93,5.27
03/03/1999,,4.89,5.29
03/04/1999,,4.9,5.32
03/05/1999,,4.84,5.24
03/08/1999,,4.83,5.21
03/09/1999,,4.76,5.11
03/10/1999,,4.75,5.13
03/11/1999,,4.77,5.13
03/12/1999,,4.76,5.08
03/15/1999,,4.76,5.07
03/16/1999,,4.74,5.03
03/17/1999,,4.74,5.05
03/18/1999,,4.72,5.02
03/19/1999,,4.73,5.07
03/22/1999,,4.77,5.13
03/23/1999,,4.74,5.11
03/24/1999,,4.73,5.07
03/25/1999,,4.77,5.12
03/26/1999,,4.74,5.1
03/29/1999,,4.75,5.15
03/30/1999,,4.72,5.09
03/31/1999,,4.72,5.12
04/01/1999,,4.73,5.15
04/02/1999,,4.67,5.07
04/05/1999,,4.67,5.07
04/06/1999,,4.66,5.01
04/07/1999,,4.69,5.04
04/08/1999,,4.64,4.94
04/09/1999,,4.63,4.96
04/12/1999,,4.66,4.98
04/13/1999,,4.66,5.02
04/14/1999,,4.65,5.04
04/15/1999,,4.66,5.08
04/16/1999,,4.71,5.13
04/19/1999,,4.69,5.08
04/20/1999,,4.67,5.06
04/21/1999,,4.68,5.07
04/22/1999,,4.73,5.15
04/23/1999,,4.71,5.15
04/26/1999,,4.72,5.14
04/27/1999,,4.74,5.12
04/28/1999,,4.75,5.16
04/29/1999,,4.68,5.09
04/30/1999,,4.78,5.24
05/03/1999,,4.79,5.25
05/04/1999,,4.8,5.3
05/05/1999,,4.75,5.27
05/06/1999,,4.79,5.39
05/07/1999,,4.78,5.4
05/10/1999,,4.77,5.38
05/11/1999,,4.8,5.4
05/12/1999,,4.79,5.39
05/13/1999,,4.75,5.29
05/14/1999,,4.86,5.48
05/17/1999,,4.9,5.53
05/18/1999,,4.92,5.58
05/19/1999,,4.9,5.54
05/20/1999,,4.88,5.53
05/21/1999,,4.87,5.46
05/24/1999,,4.86,5.43
05/25/1999,,4.9,5.44
05/26/1999,,4.92,5.49
05/27/1999,,4.98,5.59
05/28/1999,,4.97,5.6
05/31/1999,,,
06/01/1999,,5.09,5.74
06/02/1999,,5.07,5.75
06/03/1999,,5.07,5.75
06/04/1999,,5.07,5.75
06/07/1999,,5.08,5.73
06/08/1999,,5.1,5.74
06/09/1999,,5.12,5.79
06/10/1999,,5.13,5.85
06/11/1999,,5.16,5.92
06/14/1999,,5.13,5.89
06/15/1999,,5.09,5.87
06/16/1999,,5,5.84
06/17/1999,,4.95,5.67
06/18/1999,,4.98,5.75
06/21/1999,,5.01,5.81
06/22/1999,,5.15,5.84
06/23/1999,,5.18,5.9
06/24/1999,,5.18,5.93
06/25/1999,,5.18,5.91
06/28/1999,,5.15,5.86
06/29/1999,,5.17,5.84
06/30/1999,,5.07,5.67
07/01/1999,,5.09,5.73
07/02/1999,,5.08,5.7
07/05/1999,,,
07/06/1999,,5.08,5.77
07/07/1999,,5.06,5.79
07/08/1999,,5.04,5.72
07/09/1999,,5.04,5.72
07/12/1999,,5.02,5.62
07/13/1999,,5,5.6
07/14/1999,,5.01,5.63
07/15/1999,,5.01,5.63
07/16/1999,,5,5.57
07/19/1999,,5,5.56
07/20/1999,,4.96,5.54
07/21/1999,,4.92,5.55
07/22/1999,,4.99,5.66
07/23/1999,,5.02,5.72
07/26/1999,,5.04,5.73
07/27/1999,,5.03,5.7
07/28/1999,,5.04,5.7
07/29/1999,,5.11,5.79
07/30/1999,,5.13,5.82
08/02/1999,,5.15,5.85
08/03/1999,,5.17,5.86
08/04/1999,,5.12,5.86
08/05/1999,,5.05,5.77
08/06/1999,,5.16,5.94
08/09/1999,,5.24,6.04
08/10/1999,,5.24,6
08/11/1999,,5.22,5.96
08/12/1999,,5.25,5.97
08/13/1999,,5.19,5.88
08/16/1999,,5.24,5.88
08/17/1999,,5.23,5.8
08/18/1999,,5.19,5.79
08/19/1999,,5.18,5.81
08/20/1999,,5.16,5.79
08/23/1999,,5.21,5.79
08/24/1999,,5.18,5.73
08/25/1999,,5.14,5.63
08/26/1999,,5.18,5.67
08/27/1999,,5.24,5.75
08/30/1999,,5.31,5.86
08/31/1999,,5.3,5.88
09/01/1999,,5.3,5.88
09/02/1999,,5.3,5.9
09/03/1999,,5.22,5.78
09/06/1999,,,
09/07/1999,,5.27,5.83
09/08/1999,,5.28,5.82
09/09/1999,,5.3,5.85
09/10/1999,,5.26,5.78
09/13/1999,,5.28,5.8
09/14/1999,,5.3,5.85
09/15/1999,,5.25,5.81
09/16/1999,,5.23,5.77
09/17/1999,,5.24,5.76
09/20/1999,,5.28,5.81
09/21/1999,,5.26,5.83
09/22/1999,,5.26,5.81
09/23/1999,,5.22,5.76
09/24/1999,,5.15,5.65
09/27/1999,,5.19,5.73
09/28/1999,,5.2,5.78
09/29/1999,,5.27,5.86
09/30/1999,,5.22,5.78
10/01/1999,,5.3,5.9
10/04/1999,,5.27,5.85
10/05/1999,,5.33,5.94
10/06/1999,,5.36,5.98
10/07/1999,,5.36,5.99
10/08/1999,,5.36,5.97
10/11/1999,,,
10/12/1999,,5.38,5.99
10/13/1999,,5.43,6.04
10/14/1999,,5.45,6.09
10/15/1999,,5.42,5.99
10/18/1999,,5.42,6.03
10/19/1999,,5.47,6.09
10/20/1999,,5.49,6.11
10/21/1999,,5.48,6.11
10/22/1999,,5.5,6.13
10/25/1999,,5.54,6.14
10/26/1999,,5.57,6.17
10/27/1999,,5.53,6.13
10/28/1999,,5.49,6.05
10/29/1999,,5.43,5.97
11/01/1999,,5.47,6
11/02/1999,,5.47,5.98
11/03/1999,,5.46,5.97
11/04/1999,,5.44,5.91
11/05/1999,,5.43,5.88
11/08/1999,,5.48,5.9
11/09/1999,,5.49,5.87
11/10/1999,,5.52,5.9
11/11/1999,,,
11/12/1999,,5.49,5.85
11/15/1999,,5.52,5.87
11/16/1999,,5.55,5.91
11/17/1999,,5.57,5.98
11/18/1999,,5.58,5.99
11/19/1999,,5.59,6
11/22/1999,,5.63,6.02
11/23/1999,,5.63,6.02
11/24/1999,,5.65,6.02
11/25/1999,,,
11/26/1999,,5.68,6.06
11/29/1999,,5.72,6.14
11/30/1999,,5.7,6.11
12/01/1999,,5.73,6.14
12/02/1999,,5.77,6.16
12/03/1999,,5.71,6.08
12/06/1999,,5.72,6.07
12/07/1999,,5.68,6.03
12/08/1999,,5.69,6.06
12/09/1999,,5.67,6.03
12/10/1999,,5.67,5.98
12/13/1999,,5.74,6.01
12/14/1999,,5.81,6.12
12/15/1999,,5.85,6.14
12/16/1999,,5.9,6.2
12/17/1999,,5.93,6.22
12/20/1999,,5.99,6.28
12/21/1999,,5.97,6.29
12/22/1999,,5.97,6.31
12/23/1999,,5.96,6.33
12/24/1999,,,
12/27/1999,,5.97,6.32
12/28/1999,,5.96,6.35
12/29/1999,,5.93,6.32
12/30/1999,,5.93,6.3
12/31/1999,,5.98,6.36
01/03/2000,,6.09,6.5
01/04/2000,,6,6.4
01/05/2000,,6.05,6.51
01/06/2000,,6.03,6.46
01/07/2000,,6,6.42
01/10/2000,,6.07,6.49
01/11/2000,,6.13,6.57
01/12/2000,,6.16,6.63
01/13/2000,,6.1,6.54
01/14/2000,,6.13,6.59
01/17/2000,,,
01/18/2000,,6.15,6.65
01/19/2000,,6.12,6.62
01/20/2000,,6.13,6.67
01/21/2000,,6.12,6.67
01/24/2000,,6.13,6.59
01/25/2000,,6.13,6.6
01/26/2000,,6.15,6.62
01/27/2000,,6.19,6.67
01/28/2000,,6.25,6.68
01/31/2000,,6.3,6.71
02/01/2000,,6.3,6.68
02/02/2000,,6.24,6.69
02/03/2000,,6.16,6.56
02/04/2000,,6.19,6.64
02/07/2000,,6.23,6.76
02/08/2000,,6.22,6.74
02/09/2000,,6.2,6.77
02/10/2000,,6.2,6.78
02/11/2000,,6.17,6.77
02/14/2000,,6.19,6.72
02/15/2000,,6.2,6.74
02/16/2000,,6.22,6.75
02/17/2000,,6.28,6.76
02/18/2000,,6.26,6.72
02/21/2000,,,
02/22/2000,,6.22,6.62
02/23/2000,,6.27,6.66
02/24/2000,,6.22,6.56
02/25/2000,,6.18,6.5
02/28/2000,,6.21,6.53
02/29/2000,,6.2,6.61
03/01/2000,,6.17,6.59
03/02/2000,,6.19,6.59
03/03/2000,,6.15,6.6
03/06/2000,,6.2,6.64
03/07/2000,,6.17,6.6
03/08/2000,,6.17,6.59
03/09/2000,,6.15,6.56
03/10/2000,,6.21,6.61
03/13/2000,,6.21,6.57
03/14/2000,,6.2,6.52
03/15/2000,,6.21,6.5
03/16/2000,,6.2,6.47
03/17/2000,,6.2,6.45
03/20/2000,,6.23,6.45
03/21/2000,,6.22,6.44
03/22/2000,,6.21,6.41
03/23/2000,,6.23,6.39
03/24/2000,,6.31,6.51
03/27/2000,,6.32,6.51
03/28/2000,,6.31,6.46
03/29/2000,,6.31,6.46
03/30/2000,,6.26,6.35
03/31/2000,,6.28,6.32
04/03/2000,,6.23,6.3
04/04/2000,,6.14,6.16
04/05/2000,,6.15,6.17
04/06/2000,,6.17,6.2
04/07/2000,,6.17,6.18
04/10/2000,,6.14,6.11
04/11/2000,,6.16,6.19
04/12/2000,,6.17,6.27
04/13/2000,,6.16,6.24
04/14/2000,,6.08,6.11
04/17/2000,,6.09,6.23
04/18/2000,,6.07,6.27
04/19/2000,,6.08,6.23
04/20/2000,,6.12,6.24
04/21/2000,,,
04/24/2000,,6.11,6.23
04/25/2000,,6.18,6.39
04/26/2000,,6.19,6.4
04/27/2000,,6.21,6.51
04/28/2000,,6.24,6.56
05/01/2000,,6.24,6.59
05/02/2000,,6.23,6.6
05/03/2000,,6.23,6.66
05/04/2000,,6.2,6.7
05/05/2000,,6.29,6.77
05/08/2000,,6.38,6.83
05/09/2000,,6.37,6.75
05/10/2000,,6.36,6.69
05/11/2000,,6.37,6.67
05/12/2000,,6.44,6.76
05/15/2000,,6.44,6.73
05/16/2000,,6.43,6.72
05/17/2000,,6.42,6.74
05/18/2000,,6.39,6.79
05/19/2000,,6.32,6.71
05/22/2000,,6.29,6.66
05/23/2000,,6.3,6.68
05/24/2000,,6.29,6.71
05/25/2000,,6.27,6.64
05/26/2000,,6.27,6.57
05/29/2000,,,
05/30/2000,,6.28,6.62
05/31/2000,,6.37,6.54
06/01/2000,,6.32,6.44
06/02/2000,,6.23,6.37
06/05/2000,,6.22,6.33
06/06/2000,,6.24,6.35
06/07/2000,,6.23,6.35
06/08/2000,,6.22,6.37
06/09/2000,,6.23,6.36
06/12/2000,,6.2,6.33
06/13/2000,,6.17,6.32
06/14/2000,,6.13,6.26
06/15/2000,,6.13,6.26
06/16/2000,,6.09,6.19
06/19/2000,,6.11,6.2
06/20/2000,,6.12,6.23
06/21/2000,,6.16,6.32
06/22/2000,,6.16,6.32
06/23/2000,,6.19,6.37
06/26/2000,,6.16,6.29
06/27/2000,,6.16,6.29
06/28/2000,,6.14,6.28
06/29/2000,,6.11,6.21
06/30/2000,,6.08,6.18
07/03/2000,,6.07,6.12
07/04/2000,,,
07/05/2000,,6.06,6.12
07/06/2000,,6.1,6.16
07/07/2000,,6.07,6.11
07/10/2000,,6.09,6.13
07/11/2000,,6.09,6.16
07/12/2000,,6.1,6.2
07/13/2000,,6.07,6.15
07/14/2000,,6.12,6.25
07/17/2000,,6.14,6.31
07/18/2000,,6.13,6.3
07/19/2000,,6.15,6.31
07/20/2000,,6.04,6.15
07/21/2000,,6.07,6.14
07/24/2000,,6.07,6.18
07/25/2000,,6.06,6.17
07/26/2000,,6.05,6.16
07/27/2000,,6.05,6.14
07/28/2000,,6.05,6.16
07/31/2000,,6.07,6.16
08/01/2000,,6.09,6.12
08/02/2000,,6.12,6.09
08/03/2000,,6.1,6.07
08/04/2000,,6.08,6.02
08/07/2000,,6.13,6.07
08/08/2000,,6.13,6.03
08/09/2000,,6.17,6.03
08/10/2000,,6.17,6
08/11/2000,,6.24,6.07
08/14/2000,,6.21,6.07
08/15/2000,,6.22,6.11
08/16/2000,,6.21,6.13
08/17/2000,,6.21,6.13
08/18/2000,,6.19,6.09
08/21/2000,,6.2,6.1
08/22/2000,,6.2,6.07
08/23/2000,,6.18,6.02
08/24/2000,,6.2,6
08/25/2000,,6.2,6
08/28/2000,,6.24,6.05
08/29/2000,,6.25,6.08
08/30/2000,,6.25,6.07
08/31/2000,,6.22,5.98
09/01/2000,,6.18,5.92
09/04/2000,,,
09/05/2000,,6.18,5.92
09/06/2000,,6.19,5.95
09/07/2000,,6.22,5.97
09/08/2000,,6.19,5.95
09/11/2000,,6.2,5.97
09/12/2000,,6.17,5.97
09/13/2000,,6.12,5.94
09/14/2000,,6.13,5.96
09/15/2000,,6.1,5.93
09/18/2000,,6.07,5.93
09/19/2000,,6.09,5.93
09/20/2000,,6.1,5.98
09/21/2000,,6.09,5.96
09/22/2000,,6.08,5.93
09/25/2000,,6.09,5.94
09/26/2000,,6.08,5.9
09/27/2000,,6.07,5.89
09/28/2000,,6.09,5.9
09/29/2000,,6.07,5.85
10/02/2000,,6.06,5.86
10/03/2000,,6.07,5.88
10/04/2000,,6.06,5.94
10/05/2000,,6.06,5.92
10/06/2000,,6.06,5.88
10/09/2000,,,
10/10/2000,,6.06,5.86
